brand,category,currency,in_stock,model_name,price,price_text,product_url,scraped_at,source_url,store,variant
OnePlus,Mobiles,NPR,True,OnePlus Nord CE 5,53999,"Rs. 53,999 (8/256GB)",https://www.gadgetbytenepal.com/oneplus-nord-ce-5g-price-nepal/,2026-07-03T01:58:58.951203+00:00,https://www.gadgetbytenepal.com/oneplus-mobiles-price-nepal/,GadgetByte Nepal,8GB/256GB
OnePlus,Mobiles,NPR,True,OnePlus 15,169999,"Rs. 169,999 (16/512GB)",https://www.gadgetbytenepal.com/oneplus-15-price-nepal/,2026-07-03T01:58:58.951781+00:00,https://www.gadgetbytenepal.com/oneplus-mobiles-price-nepal/,GadgetByte Nepal,16GB/512GB
