brand,category,currency,in_stock,model_name,price,price_text,product_url,scraped_at,source_url,store,variant
Samsung,Mobiles,NPR,True,Galaxy A57,84999,"NPR 84,999 (12+256GB)",https://www.gadgetbytenepal.com/samsung-galaxy-a57-price-in-nepal/,2026-07-03T01:33:47.380580+00:00,https://www.gadgetbytenepal.com/samsung-mobiles-price-nepal/,Gadgetbyte,12GB/256GB
Samsung,Mobiles,NPR,True,Galaxy A37,59999,"NPR 59,999 (8+128GB)",https://www.gadgetbytenepal.com/samsung-galaxy-a37-5g-price-in-nepal/,2026-07-03T01:33:47.380667+00:00,https://www.gadgetbytenepal.com/samsung-mobiles-price-nepal/,Gadgetbyte,8GB/128GB
Samsung,Mobiles,NPR,True,Galaxy A37,67999,"NPR 67,999 (8+256GB)",https://www.gadgetbytenepal.com/samsung-galaxy-a37-5g-price-in-nepal/,2026-07-03T01:33:47.380713+00:00,https://www.gadgetbytenepal.com/samsung-mobiles-price-nepal/,Gadgetbyte,8GB/256GB
Samsung,Mobiles,NPR,True,Galaxy A37,74999,"NPR 74,999 (12+256GB)",https://www.gadgetbytenepal.com/samsung-galaxy-a37-5g-price-in-nepal/,2026-07-03T01:33:47.380754+00:00,https://www.gadgetbytenepal.com/samsung-mobiles-price-nepal/,Gadgetbyte,12GB/256GB
Samsung,Mobiles,NPR,True,Galaxy A17 5G,36999,"NPR 36,999 (6+128GB)",https://www.gadgetbytenepal.com/samsung-galaxy-a17-price-nepal/,2026-07-03T01:33:47.380850+00:00,https://www.gadgetbytenepal.com/samsung-mobiles-price-nepal/,Gadgetbyte,6GB/128GB
Samsung,Mobiles,NPR,True,Galaxy A17 5G,36999,"NPR 36,999 (8+128GB)",https://www.gadgetbytenepal.com/samsung-galaxy-a17-price-nepal/,2026-07-03T01:33:47.380896+00:00,https://www.gadgetbytenepal.com/samsung-mobiles-price-nepal/,Gadgetbyte,8GB/128GB
Samsung,Mobiles,NPR,True,Galaxy A17 5G,44999,"NPR 44,999 (8+256GB)",https://www.gadgetbytenepal.com/samsung-galaxy-a17-price-nepal/,2026-07-03T01:33:47.380938+00:00,https://www.gadgetbytenepal.com/samsung-mobiles-price-nepal/,Gadgetbyte,8GB/256GB
Samsung,Mobiles,NPR,True,Galaxy M17 5G,32999,"NPR 32,999 (6+128GB)",https://www.gadgetbytenepal.com/galaxy-m17-5g-price-nepal/,2026-07-03T01:33:47.381027+00:00,https://www.gadgetbytenepal.com/samsung-mobiles-price-nepal/,Gadgetbyte,6GB/128GB
Samsung,Mobiles,NPR,True,Galaxy A07,18999,"NPR 18,999 (4+64GB)",https://www.gadgetbytenepal.com/samsung-galaxy-a07-price-nepal/,2026-07-03T01:33:47.381125+00:00,https://www.gadgetbytenepal.com/samsung-mobiles-price-nepal/,Gadgetbyte,4GB/64GB
Samsung,Mobiles,NPR,True,Galaxy A07,22499,"NPR 22,499 (4+128GB)",https://www.gadgetbytenepal.com/samsung-galaxy-a07-price-nepal/,2026-07-03T01:33:47.381172+00:00,https://www.gadgetbytenepal.com/samsung-mobiles-price-nepal/,Gadgetbyte,4GB/128GB
Samsung,Mobiles,NPR,True,Galaxy A07,26499,"NPR 26,499 (6+128GB)",https://www.gadgetbytenepal.com/samsung-galaxy-a07-price-nepal/,2026-07-03T01:33:47.381216+00:00,https://www.gadgetbytenepal.com/samsung-mobiles-price-nepal/,Gadgetbyte,6GB/128GB
