brand,category,currency,in_stock,model_name,price,price_text,product_url,scraped_at,source_url,store,variant
AI Plus,Mobiles,NPR,True,Ai+ Pulse,10999,"NPR 10,999",https://www.gadgetbytenepal.com/ai-plus-pulse-and-nova-5g-price-nepal/,2026-07-03T01:58:06.776151+00:00,https://www.gadgetbytenepal.com/ai-plus-pulse-and-nova-5g-price-nepal/,GadgetByte Nepal,4GB/64GB
AI Plus,Mobiles,NPR,True,Ai+ Pulse,14999,"NPR 14,999",https://www.gadgetbytenepal.com/ai-plus-pulse-and-nova-5g-price-nepal/,2026-07-03T01:58:06.776325+00:00,https://www.gadgetbytenepal.com/ai-plus-pulse-and-nova-5g-price-nepal/,GadgetByte Nepal,6GB/128GB
AI Plus,Mobiles,NPR,True,Ai+ Nova 5G,18499,"NPR 18,499",https://www.gadgetbytenepal.com/ai-plus-pulse-and-nova-5g-price-nepal/,2026-07-03T01:58:06.776437+00:00,https://www.gadgetbytenepal.com/ai-plus-pulse-and-nova-5g-price-nepal/,GadgetByte Nepal,6GB/128GB
AI Plus,Mobiles,NPR,True,Ai+ Nova 5G,21999,"NPR 21,999",https://www.gadgetbytenepal.com/ai-plus-pulse-and-nova-5g-price-nepal/,2026-07-03T01:58:06.776544+00:00,https://www.gadgetbytenepal.com/ai-plus-pulse-and-nova-5g-price-nepal/,GadgetByte Nepal,8GB/128GB
