store,category,brand,model_name,variant,ram,storage,price,price_text,price_type,currency,product_url,source_url,in_stock,scraped_at
GadgetByte Nepal,Mobiles,Apple,iPhone 17e,512GB,,512GB,175099,"NPR 175,099 (512GB)",exact,NPR,https://www.gadgetbytenepal.com/iphone-17e-price-in-nepal/,https://www.gadgetbytenepal.com/apple-iphone-price-nepal/,,2026-07-03T03:44:52.207892+00:00
GadgetByte Nepal,Mobiles,Apple,iPhone 16e,128GB,,128GB,105999,"NPR 105,999 (128GB)",exact,NPR,https://www.gadgetbytenepal.com/iphone-16e-price-in-nepal/,https://www.gadgetbytenepal.com/apple-iphone-price-nepal/,,2026-07-03T03:44:52.207999+00:00
GadgetByte Nepal,Mobiles,Apple,iPhone 15,128GB,,128GB,119499,"NPR 119,499 (128GB)",exact,NPR,https://www.gadgetbytenepal.com/iphone-15-price-nepal/,https://www.gadgetbytenepal.com/apple-iphone-price-nepal/,,2026-07-03T03:44:52.208113+00:00
GadgetByte Nepal,Mobiles,Honor,Honor Play10,3GB/64GB,3GB,64GB,17499,"Rs. 17,499",exact,NPR,https://www.gadgetbytenepal.com/honor-play10-4g-price-nepal/,https://www.gadgetbytenepal.com/honor-mobiles-price-nepal/,,2026-07-03T03:44:53.262827+00:00
GadgetByte Nepal,Mobiles,Honor,Honor Play10,4GB/128GB,4GB,128GB,19999,"Rs. 19,999",exact,NPR,https://www.gadgetbytenepal.com/honor-play10-4g-price-nepal/,https://www.gadgetbytenepal.com/honor-mobiles-price-nepal/,,2026-07-03T03:44:53.262984+00:00
GadgetByte Nepal,Mobiles,Honor,Honor X5c,4GB/64GB,4GB,64GB,20499,"Rs. 20,499",exact,NPR,https://www.gadgetbytenepal.com/honor-x5c-plus-price-nepal/,https://www.gadgetbytenepal.com/honor-mobiles-price-nepal/,,2026-07-03T03:44:53.263138+00:00
GadgetByte Nepal,Mobiles,Honor,Honor X5c Plus,4GB/128GB,4GB,128GB,22499,"Rs. 22,499",exact,NPR,https://www.gadgetbytenepal.com/honor-x5c-plus-price-nepal/,https://www.gadgetbytenepal.com/honor-mobiles-price-nepal/,,2026-07-03T03:44:53.263264+00:00
GadgetByte Nepal,Mobiles,Honor,Honor X6c,6GB/128GB,6GB,128GB,23499,"Rs. 23,499",exact,NPR,https://www.gadgetbytenepal.com/honor-x6c-price-nepal/,https://www.gadgetbytenepal.com/honor-mobiles-price-nepal/,,2026-07-03T03:44:53.263391+00:00
GadgetByte Nepal,Mobiles,Honor,Honor X6c,6GB/256GB,6GB,256GB,25499,"Rs. 25,499",exact,NPR,https://www.gadgetbytenepal.com/honor-x6c-price-nepal/,https://www.gadgetbytenepal.com/honor-mobiles-price-nepal/,,2026-07-03T03:44:53.263514+00:00
GadgetByte Nepal,Mobiles,Honor,Honor X7d,8GB/256GB,8GB,256GB,33999,"Rs. 33,999",exact,NPR,https://www.gadgetbytenepal.com/honor-x7d-price-nepal/,https://www.gadgetbytenepal.com/honor-mobiles-price-nepal/,,2026-07-03T03:44:53.263639+00:00
GadgetByte Nepal,Mobiles,Honor,Honor X7d,8GB/512GB,8GB,512GB,37999,"Rs. 37,999",exact,NPR,https://www.gadgetbytenepal.com/honor-x7d-price-nepal/,https://www.gadgetbytenepal.com/honor-mobiles-price-nepal/,,2026-07-03T03:44:53.263922+00:00
GadgetByte Nepal,Mobiles,Honor,Honor X8c,8GB/512GB,8GB,512GB,33999,"Rs. 33,999",exact,NPR,https://www.gadgetbytenepal.com/honor-x8c-price-nepal/,https://www.gadgetbytenepal.com/honor-mobiles-price-nepal/,,2026-07-03T03:44:53.264200+00:00
GadgetByte Nepal,Mobiles,Honor,Honor X8d,8GB/128GB,8GB,128GB,39999,"Rs. 39,999",exact,NPR,https://www.gadgetbytenepal.com/honor-x8d-price-nepal/,https://www.gadgetbytenepal.com/honor-mobiles-price-nepal/,,2026-07-03T03:44:53.264518+00:00
GadgetByte Nepal,Mobiles,Honor,Honor X8d,8GB/256GB,8GB,256GB,43999,"Rs. 43,999",exact,NPR,https://www.gadgetbytenepal.com/honor-x8d-price-nepal/,https://www.gadgetbytenepal.com/honor-mobiles-price-nepal/,,2026-07-03T03:44:53.264669+00:00
GadgetByte Nepal,Mobiles,Honor,Honor X9d,8GB/256GB,8GB,256GB,54999,"Rs. 54,999",exact,NPR,https://www.gadgetbytenepal.com/honor-x9d-price-nepal/,https://www.gadgetbytenepal.com/honor-mobiles-price-nepal/,,2026-07-03T03:44:53.264802+00:00
GadgetByte Nepal,Mobiles,Honor,Honor X9d,12GB/256GB,12GB,256GB,59999,"Rs. 59,999",exact,NPR,https://www.gadgetbytenepal.com/honor-x9d-price-nepal/,https://www.gadgetbytenepal.com/honor-mobiles-price-nepal/,,2026-07-03T03:44:53.264931+00:00
GadgetByte Nepal,Mobiles,Honor,Honor 600 lite,8GB/256GB,8GB,256GB,59999,"Rs. 59,999",exact,NPR,https://www.gadgetbytenepal.com/honor-600-lite-price-in-nepal/,https://www.gadgetbytenepal.com/honor-mobiles-price-nepal/,,2026-07-03T03:44:53.265124+00:00
GadgetByte Nepal,Mobiles,Honor,Honor 600,8GB/256GB,8GB,256GB,84999,"Rs. 84,999",exact,NPR,https://www.gadgetbytenepal.com/honor-600-price-in-nepal/,https://www.gadgetbytenepal.com/honor-mobiles-price-nepal/,,2026-07-03T03:44:53.265310+00:00
GadgetByte Nepal,Mobiles,Honor,Honor 600,12GB/256GB,12GB,256GB,89999,"Rs. 89,999",exact,NPR,https://www.gadgetbytenepal.com/honor-600-price-in-nepal/,https://www.gadgetbytenepal.com/honor-mobiles-price-nepal/,,2026-07-03T03:44:53.265461+00:00
GadgetByte Nepal,Mobiles,Honor,Honor 600 Pro,12GB/256GB,12GB,256GB,129999,"Rs. 129,999",exact,NPR,https://www.gadgetbytenepal.com/honor-600-pro-price-in-nepal/,https://www.gadgetbytenepal.com/honor-mobiles-price-nepal/,,2026-07-03T03:44:53.265868+00:00
GadgetByte Nepal,Mobiles,Honor,Honor Magic 8 Pro,12GB/512GB,12GB,512GB,199999,"Rs. 199,999",exact,NPR,https://www.gadgetbytenepal.com/honor-magic-8-pro-price-nepal/,https://www.gadgetbytenepal.com/honor-mobiles-price-nepal/,,2026-07-03T03:44:53.266135+00:00
GadgetByte Nepal,Mobiles,Honor,Honor Magic V5,16GB/512GB,16GB,512GB,266999,"Rs. 266,999",exact,NPR,https://www.gadgetbytenepal.com/honor-magic-v5-price-nepal/,https://www.gadgetbytenepal.com/honor-mobiles-price-nepal/,,2026-07-03T03:44:53.266612+00:00
GadgetByte Nepal,Mobiles,Nothing,CMF Phone 2 Pro,8GB/128GB,8GB,128GB,38999,"NPR 38,999 (8/128GB)",exact,NPR,https://www.gadgetbytenepal.com/cmf-phone-2-pro-price-nepal/,https://www.gadgetbytenepal.com/nothing-phones-price-nepal/,,2026-07-03T03:44:54.697956+00:00
GadgetByte Nepal,Mobiles,Nothing,CMF Phone 2 Pro,8GB/256GB,8GB,256GB,44999,"NPR 44,999 (8/256GB)",exact,NPR,https://www.gadgetbytenepal.com/cmf-phone-2-pro-price-nepal/,https://www.gadgetbytenepal.com/nothing-phones-price-nepal/,,2026-07-03T03:44:54.698066+00:00
GadgetByte Nepal,Mobiles,Nothing,Nothing Phone (3a) Lite,8GB/128GB,8GB,128GB,40999,"NPR 40,999 (8/128GB)",exact,NPR,https://pre.gadgetbyte.com.np/nothing-phone-3a-lite-price-nepal/,https://www.gadgetbytenepal.com/nothing-phones-price-nepal/,,2026-07-03T03:44:54.698220+00:00
GadgetByte Nepal,Mobiles,Nothing,Nothing Phone (3a) Lite,8GB/256GB,8GB,256GB,45999,"NPR 45,999 (8/256GB)",exact,NPR,https://pre.gadgetbyte.com.np/nothing-phone-3a-lite-price-nepal/,https://www.gadgetbytenepal.com/nothing-phones-price-nepal/,,2026-07-03T03:44:54.698285+00:00
GadgetByte Nepal,Mobiles,Nothing,Nothing Phone (2a) Plus,8GB/256GB,8GB,256GB,49999,"NPR 49,999 (8/256GB)",exact,NPR,https://www.gadgetbytenepal.com/nothing-phone-2a-plus-price-nepal/,https://www.gadgetbytenepal.com/nothing-phones-price-nepal/,,2026-07-03T03:44:54.698418+00:00
GadgetByte Nepal,Mobiles,Nothing,Nothing Phone (2a) Plus,12GB/256GB,12GB,256GB,57499,"NPR 57,499 (12/256GB)",exact,NPR,https://www.gadgetbytenepal.com/nothing-phone-2a-plus-price-nepal/,https://www.gadgetbytenepal.com/nothing-phones-price-nepal/,,2026-07-03T03:44:54.698529+00:00
GadgetByte Nepal,Mobiles,Nothing,Nothing Phone (4a),8GB/128GB,8GB,128GB,59999,"NPR 59,999 (8/128GB)",exact,NPR,https://www.gadgetbytenepal.com/nothing-phone-4a-price-nepal/,https://www.gadgetbytenepal.com/nothing-phones-price-nepal/,,2026-07-03T03:44:54.698850+00:00
GadgetByte Nepal,Mobiles,Nothing,Nothing Phone (4a),8GB/256GB,8GB,256GB,65499,"NPR 65,499 (8/256GB)",exact,NPR,https://www.gadgetbytenepal.com/nothing-phone-4a-price-nepal/,https://www.gadgetbytenepal.com/nothing-phones-price-nepal/,,2026-07-03T03:44:54.698944+00:00
GadgetByte Nepal,Mobiles,Nothing,Nothing Phone (4a),12GB/256GB,12GB,256GB,70999,"NPR 70,999 (12/256GB)",exact,NPR,https://www.gadgetbytenepal.com/nothing-phone-4a-price-nepal/,https://www.gadgetbytenepal.com/nothing-phones-price-nepal/,,2026-07-03T03:44:54.699013+00:00
GadgetByte Nepal,Mobiles,Nothing,Nothing Phone (4a) Pro,12GB/256GB,12GB,256GB,86999,"NPR 86,999 (12/256GB)",exact,NPR,https://www.gadgetbytenepal.com/nothing-phone-4a-pro-price-nepal/,https://www.gadgetbytenepal.com/nothing-phones-price-nepal/,,2026-07-03T03:44:54.699270+00:00
GadgetByte Nepal,Mobiles,Nothing,Nothing Phone (3),12GB/256GB,12GB,256GB,99999,"NPR 99,999 (12/256GB)",exact,NPR,https://www.gadgetbytenepal.com/nothing-phone-3-price-nepal/,https://www.gadgetbytenepal.com/nothing-phones-price-nepal/,,2026-07-03T03:44:54.699581+00:00
GadgetByte Nepal,Mobiles,Nothing,Nothing Phone (3),16GB/512GB,16GB,512GB,114999,"NPR 114,999 (16/512GB)",exact,NPR,https://www.gadgetbytenepal.com/nothing-phone-3-price-nepal/,https://www.gadgetbytenepal.com/nothing-phones-price-nepal/,,2026-07-03T03:44:54.699686+00:00
GadgetByte Nepal,Mobiles,OnePlus,OnePlus Nord CE 5,8GB/256GB,8GB,256GB,53999,"Rs. 53,999 (8/256GB)",exact,NPR,https://www.gadgetbytenepal.com/oneplus-nord-ce-5g-price-nepal/,https://www.gadgetbytenepal.com/oneplus-mobiles-price-nepal/,,2026-07-03T03:44:56.024567+00:00
GadgetByte Nepal,Mobiles,OnePlus,OnePlus 15,16GB/512GB,16GB,512GB,169999,"Rs. 169,999 (16/512GB)",exact,NPR,https://www.gadgetbytenepal.com/oneplus-15-price-nepal/,https://www.gadgetbytenepal.com/oneplus-mobiles-price-nepal/,,2026-07-03T03:44:56.025115+00:00
GadgetByte Nepal,Mobiles,Realme,Note 60x,3GB/64GB,3GB,64GB,15999,"Rs. 15,999",exact,NPR,https://www.gadgetbytenepal.com/realme-note-60x-price-nepal/,https://www.gadgetbytenepal.com/realme-mobiles-price-nepal/,,2026-07-03T03:44:57.187076+00:00
GadgetByte Nepal,Mobiles,Realme,Note 60x,4GB/64GB,4GB,64GB,16999,"Rs. 16,999",exact,NPR,https://www.gadgetbytenepal.com/realme-note-60x-price-nepal/,https://www.gadgetbytenepal.com/realme-mobiles-price-nepal/,,2026-07-03T03:44:57.187590+00:00
GadgetByte Nepal,Mobiles,Realme,Note 60x,4GB/128GB,4GB,128GB,19999,"Rs. 19,999",exact,NPR,https://www.gadgetbytenepal.com/realme-note-60x-price-nepal/,https://www.gadgetbytenepal.com/realme-mobiles-price-nepal/,,2026-07-03T03:44:57.187825+00:00
GadgetByte Nepal,Mobiles,Realme,Realme C71,4GB/128GB,4GB,128GB,20999,"Rs. 20,999",exact,NPR,https://www.gadgetbytenepal.com/realme-c71-price-nepal/,https://www.gadgetbytenepal.com/realme-mobiles-price-nepal/,,2026-07-03T03:44:57.187978+00:00
GadgetByte Nepal,Mobiles,Realme,Realme C71,6GB/128GB,6GB,128GB,25999,"Rs. 25,999",exact,NPR,https://www.gadgetbytenepal.com/realme-c71-price-nepal/,https://www.gadgetbytenepal.com/realme-mobiles-price-nepal/,,2026-07-03T03:44:57.188100+00:00
GadgetByte Nepal,Mobiles,Realme,Note 70,4GB/64GB,4GB,64GB,15499,"Rs. 15,499",exact,NPR,https://www.gadgetbytenepal.com/realme-note-70-price-nepal/,https://www.gadgetbytenepal.com/realme-mobiles-price-nepal/,,2026-07-03T03:44:57.188234+00:00
GadgetByte Nepal,Mobiles,Realme,Note 70,4GB/128GB,4GB,128GB,20999,"Rs. 20,999",exact,NPR,https://www.gadgetbytenepal.com/realme-note-70-price-nepal/,https://www.gadgetbytenepal.com/realme-mobiles-price-nepal/,,2026-07-03T03:44:57.188363+00:00
GadgetByte Nepal,Mobiles,Realme,Note 70,6GB/128GB,6GB,128GB,23999,"Rs. 23,999",exact,NPR,https://www.gadgetbytenepal.com/realme-note-70-price-nepal/,https://www.gadgetbytenepal.com/realme-mobiles-price-nepal/,,2026-07-03T03:44:57.188483+00:00
GadgetByte Nepal,Mobiles,Realme,Realme C75,8GB/128GB,8GB,128GB,24999,"Rs. 24,999",exact,NPR,https://www.gadgetbytenepal.com/realme-c75-price-nepal/,https://www.gadgetbytenepal.com/realme-mobiles-price-nepal/,,2026-07-03T03:44:57.188789+00:00
GadgetByte Nepal,Mobiles,Realme,Realme C75,8GB/256GB,8GB,256GB,26999,"Rs. 26,999",exact,NPR,https://www.gadgetbytenepal.com/realme-c75-price-nepal/,https://www.gadgetbytenepal.com/realme-mobiles-price-nepal/,,2026-07-03T03:44:57.188917+00:00
GadgetByte Nepal,Mobiles,Realme,Realme C85 Pro,8GB/128GB,8GB,128GB,36999,"Rs. 36,999(New)",exact,NPR,https://gadgetbytenepal.com/realme-c85-pro-price-nepal/,https://www.gadgetbytenepal.com/realme-mobiles-price-nepal/,,2026-07-03T03:44:57.189056+00:00
GadgetByte Nepal,Mobiles,Realme,Realme 14T,8GB/256GB,8GB,256GB,36999,"Rs. 36,999",exact,NPR,https://www.gadgetbytenepal.com/realme-14t-5g-price-nepal/,https://www.gadgetbytenepal.com/realme-mobiles-price-nepal/,,2026-07-03T03:44:57.189183+00:00
GadgetByte Nepal,Mobiles,Realme,Realme C38,8GB/256GB,8GB,256GB,39999,"Rs. 39,999(New)",exact,NPR,https://gadgetbytenepal.com/realme-c85-price-nepal/,https://www.gadgetbytenepal.com/realme-mobiles-price-nepal/,,2026-07-03T03:44:57.189331+00:00
GadgetByte Nepal,Mobiles,Realme,Realme 15T,8GB/256GB,8GB,256GB,39999,"Rs. 39,999",exact,NPR,https://www.gadgetbytenepal.com/realme-15t-price-nepal/,https://www.gadgetbytenepal.com/realme-mobiles-price-nepal/,,2026-07-03T03:44:57.189455+00:00
GadgetByte Nepal,Mobiles,Realme,Realme 15T,12GB/512GB,12GB,512GB,49999,"Rs. 49,999",exact,NPR,https://www.gadgetbytenepal.com/realme-15t-price-nepal/,https://www.gadgetbytenepal.com/realme-mobiles-price-nepal/,,2026-07-03T03:44:57.189575+00:00
GadgetByte Nepal,Mobiles,Realme,Realme P3,8GB/256GB,8GB,256GB,44999,"Rs. 44,999(New)",exact,NPR,https://www.gadgetbytenepal.com/realme-p3-5gprice-in-nepal/,https://www.gadgetbytenepal.com/realme-mobiles-price-nepal/,,2026-07-03T03:44:57.189701+00:00
GadgetByte Nepal,Mobiles,Realme,Realme P3 Ultra,12GB/256GB,12GB,256GB,65999,"Rs. 65,999(New)",exact,NPR,https://www.gadgetbytenepal.com/realme-p3-ultra-5g-price-nepal/,https://www.gadgetbytenepal.com/realme-mobiles-price-nepal/,,2026-07-03T03:44:57.189827+00:00
GadgetByte Nepal,Mobiles,Realme,Realme 15 Pro,12GB/256GB,12GB,256GB,66999,"Rs. 66,999",exact,NPR,https://www.gadgetbytenepal.com/realme-15-pro-price-nepal/,https://www.gadgetbytenepal.com/realme-mobiles-price-nepal/,,2026-07-03T03:44:57.189967+00:00
GadgetByte Nepal,Mobiles,Realme,Realme 15 Pro,12GB/512GB,12GB,512GB,71999,"Rs. 71,999",exact,NPR,https://www.gadgetbytenepal.com/realme-15-pro-price-nepal/,https://www.gadgetbytenepal.com/realme-mobiles-price-nepal/,,2026-07-03T03:44:57.190101+00:00
GadgetByte Nepal,Mobiles,Realme,Realme GT 8 Pro,16GB/512GB,16GB,512GB,149999,"Rs. 149,999 (New)",exact,NPR,https://www.gadgetbytenepal.com/realme-gt8-pro-price-nepal/,https://www.gadgetbytenepal.com/realme-mobiles-price-nepal/,,2026-07-03T03:44:57.190235+00:00
GadgetByte Nepal,Mobiles,Oppo,OPPO A5x 4G,4GB/64GB,4GB,64GB,16999,"NPR 16,999",exact,NPR,https://www.gadgetbytenepal.com/oppo-a5x-4g-price-nepal/,https://www.gadgetbytenepal.com/oppo-mobiles-price-nepal/,,2026-07-03T03:44:58.764496+00:00
GadgetByte Nepal,Mobiles,Oppo,OPPO A5x 4G,4GB/128GB,4GB,128GB,19499,"NPR 19,499",exact,NPR,https://www.gadgetbytenepal.com/oppo-a5x-4g-price-nepal/,https://www.gadgetbytenepal.com/oppo-mobiles-price-nepal/,,2026-07-03T03:44:58.764711+00:00
GadgetByte Nepal,Mobiles,Oppo,OPPO A6c,4GB/128GB,4GB,128GB,30999,"NPR 30,999",exact,NPR,https://www.gadgetbytenepal.com/oppo-a6c-price-nepal/,https://www.gadgetbytenepal.com/oppo-mobiles-price-nepal/,,2026-07-03T03:44:58.765059+00:00
GadgetByte Nepal,Mobiles,Oppo,OPPO A5x 4G,6GB/128GB,6GB,128GB,19999,"NPR 19,999",exact,NPR,https://www.gadgetbytenepal.com/oppo-a5x-4g-price-nepal/,https://www.gadgetbytenepal.com/oppo-mobiles-price-nepal/,,2026-07-03T03:44:58.765215+00:00
GadgetByte Nepal,Mobiles,Oppo,OPPO A5 4G,6GB/128GB,6GB,128GB,22999,"NPR 22,999",exact,NPR,https://www.gadgetbytenepal.com/oppo-a5-price-nepal/,https://www.gadgetbytenepal.com/oppo-mobiles-price-nepal/,,2026-07-03T03:44:58.765370+00:00
GadgetByte Nepal,Mobiles,Oppo,OPPO A5 4G,8GB/128GB,8GB,128GB,24999,"NPR 24,999",exact,NPR,https://www.gadgetbytenepal.com/oppo-a5-price-nepal/,https://www.gadgetbytenepal.com/oppo-mobiles-price-nepal/,,2026-07-03T03:44:58.765515+00:00
GadgetByte Nepal,Mobiles,Oppo,Oppo A6x 4G,6GB/128GB,6GB,128GB,32499,"NPR 32,499",exact,NPR,https://www.gadgetbytenepal.com/oppo-a6x-price-nepal/,https://www.gadgetbytenepal.com/oppo-mobiles-price-nepal/,,2026-07-03T03:44:58.765802+00:00
GadgetByte Nepal,Mobiles,Oppo,OPPO A5 Pro 4G,8GB/256GB,8GB,256GB,32999,"NPR 32,999",exact,NPR,https://www.gadgetbytenepal.com/oppo-a5-pro-4g-price-nepal/,https://www.gadgetbytenepal.com/oppo-mobiles-price-nepal/,,2026-07-03T03:44:58.766218+00:00
GadgetByte Nepal,Mobiles,Oppo,OPPO A6,8GB/128GB,8GB,128GB,40999,"NPR 40,999",exact,NPR,https://www.gadgetbytenepal.com/oppo-a6-price-nepal/,https://www.gadgetbytenepal.com/oppo-mobiles-price-nepal/,,2026-07-03T03:44:58.766394+00:00
GadgetByte Nepal,Mobiles,Oppo,OPPO A6 Pro 4G,8GB/256GB,8GB,256GB,48999,"NPR 48,999",exact,NPR,https://www.gadgetbytenepal.com/oppo-a6-pro-4g-price-nepal/,https://www.gadgetbytenepal.com/oppo-mobiles-price-nepal/,,2026-07-03T03:44:58.766734+00:00
GadgetByte Nepal,Mobiles,Oppo,OPPO Reno14 F,12GB/512GB,12GB,512GB,57999,"NPR 57,999",exact,NPR,https://www.gadgetbytenepal.com/oppo-reno14-f-price-nepal/,https://www.gadgetbytenepal.com/oppo-mobiles-price-nepal/,,2026-07-03T03:44:58.766890+00:00
GadgetByte Nepal,Mobiles,Oppo,OPPO Reno 15 F,12GB/512GB,12GB,512GB,69999,"NPR 69,999",exact,NPR,https://www.gadgetbytenepal.com/oppo-reno-15f-price-nepal/,https://www.gadgetbytenepal.com/oppo-mobiles-price-nepal/,,2026-07-03T03:44:58.767028+00:00
GadgetByte Nepal,Mobiles,Oppo,OPPO Reno 15 5G,12GB/512GB,12GB,512GB,89999,"NPR 89,999",exact,NPR,https://www.gadgetbytenepal.com/oppo-reno-15-price-nepal/,https://www.gadgetbytenepal.com/oppo-mobiles-price-nepal/,,2026-07-03T03:44:58.767164+00:00
GadgetByte Nepal,Mobiles,Motorola,Moto Razr 50,8GB/256GB,8GB,256GB,109999,"Rs. 109,999",exact,NPR,https://www.gadgetbytenepal.com/motorola-razr-50-price-nepal/,https://www.gadgetbytenepal.com/motorola-mobiles-price-nepal/,,2026-07-03T03:44:59.890425+00:00
GadgetByte Nepal,Mobiles,Motorola,Moto Edge 50 Fusion,12GB/256GB,12GB,256GB,46999,"Rs. 46,999",exact,NPR,https://www.gadgetbytenepal.com/motorola-edge-50-fusion-price-nepal/,https://www.gadgetbytenepal.com/motorola-mobiles-price-nepal/,,2026-07-03T03:44:59.890761+00:00
GadgetByte Nepal,Mobiles,Motorola,Moto G96,8GB/256GB,8GB,256GB,39999,"Rs. 39,999",exact,NPR,https://www.gadgetbytenepal.com/moto-g96-5g-price-nepal/,https://www.gadgetbytenepal.com/motorola-mobiles-price-nepal/,,2026-07-03T03:44:59.891540+00:00
GadgetByte Nepal,Mobiles,Motorola,Moto G85,12GB/256GB,12GB,256GB,37499,"Rs. 37,499",exact,NPR,https://www.gadgetbytenepal.com/moto-g85-5g-price-nepal/,https://www.gadgetbytenepal.com/motorola-mobiles-price-nepal/,,2026-07-03T03:44:59.892131+00:00
GadgetByte Nepal,Mobiles,Motorola,Moto G85,8GB/256GB,8GB,256GB,34499,"Rs. 34,499",exact,NPR,https://www.gadgetbytenepal.com/moto-g85-5g-price-nepal/,https://www.gadgetbytenepal.com/motorola-mobiles-price-nepal/,,2026-07-03T03:44:59.892509+00:00
GadgetByte Nepal,Mobiles,Motorola,Moto G57 Power,8GB/128GB,8GB,128GB,37499,"Rs. 37,499",exact,NPR,https://www.gadgetbytenepal.com/motorola-moto-g57-power-price-nepal/,https://www.gadgetbytenepal.com/motorola-mobiles-price-nepal/,,2026-07-03T03:44:59.892889+00:00
GadgetByte Nepal,Mobiles,Motorola,Moto G64,8GB/128GB,8GB,128GB,27499,"Rs. 27,499",exact,NPR,https://www.gadgetbytenepal.com/moto-g64-price-nepal/,https://www.gadgetbytenepal.com/motorola-mobiles-price-nepal/,,2026-07-03T03:44:59.893210+00:00
GadgetByte Nepal,Mobiles,Motorola,Moto G64,12GB/256GB,12GB,256GB,30999,"Rs. 30,999",exact,NPR,https://www.gadgetbytenepal.com/moto-g64-price-nepal/,https://www.gadgetbytenepal.com/motorola-mobiles-price-nepal/,,2026-07-03T03:44:59.893542+00:00
GadgetByte Nepal,Mobiles,Motorola,Moto G45,8GB/128GB,8GB,128GB,24999,"Rs. 24,999",exact,NPR,https://www.gadgetbytenepal.com/moto-g45-5g-price-nepal/,https://www.gadgetbytenepal.com/motorola-mobiles-price-nepal/,,2026-07-03T03:44:59.893994+00:00
GadgetByte Nepal,Mobiles,Motorola,Moto G35 5G,4GB/128GB,4GB,128GB,19999,"Rs. 19,999",exact,NPR,https://www.gadgetbytenepal.com/moto-g35-5g-price-nepal/,https://www.gadgetbytenepal.com/motorola-mobiles-price-nepal/,,2026-07-03T03:44:59.894694+00:00
GadgetByte Nepal,Mobiles,Motorola,Moto G06 Power,4GB/64GB,4GB,64GB,18999,"Rs. 18,999",exact,NPR,https://www.gadgetbytenepal.com/motorola-moto-g06-power-price-nepal/,https://www.gadgetbytenepal.com/motorola-mobiles-price-nepal/,,2026-07-03T03:44:59.895242+00:00
GadgetByte Nepal,Mobiles,Motorola,Moto G05,4GB/64GB,4GB,64GB,14499,"Rs. 14,499",exact,NPR,https://www.gadgetbytenepal.com/moto-g05-price-nepal/,https://www.gadgetbytenepal.com/motorola-mobiles-price-nepal/,,2026-07-03T03:44:59.895833+00:00
GadgetByte Nepal,Mobiles,Infinix,Infinix Smart 20,4GB/64GB,4GB,64GB,19999,"Rs. 19,999 (4/64GB)",exact,NPR,https://www.gadgetbytenepal.com/infinix-smart-20-price-nepal/,https://www.gadgetbytenepal.com/infinix-mobile-price-nepal/,,2026-07-03T03:45:01.040473+00:00
GadgetByte Nepal,Mobiles,Infinix,Infinix Smart 20,4GB/128GB,4GB,128GB,21999,"Rs. 21,999 (4/128GB)",exact,NPR,https://www.gadgetbytenepal.com/infinix-smart-20-price-nepal/,https://www.gadgetbytenepal.com/infinix-mobile-price-nepal/,,2026-07-03T03:45:01.040567+00:00
GadgetByte Nepal,Mobiles,Infinix,Infinix Hot 70,6GB/128GB,6GB,128GB,31999,"Rs. 31,999 (6/128GB)",exact,NPR,https://www.gadgetbytenepal.com/infinix-hot-70-price-in-nepal/,https://www.gadgetbytenepal.com/infinix-mobile-price-nepal/,,2026-07-03T03:45:01.040979+00:00
GadgetByte Nepal,Mobiles,Infinix,Infinix Hot 70,8GB/128GB,8GB,128GB,34999,"Rs. 34,999 (8/128GB)",exact,NPR,https://www.gadgetbytenepal.com/infinix-hot-70-price-in-nepal/,https://www.gadgetbytenepal.com/infinix-mobile-price-nepal/,,2026-07-03T03:45:01.041039+00:00
GadgetByte Nepal,Mobiles,Infinix,Infinix GT 30 5G,8GB/256GB,8GB,256GB,36999,"Rs. 36,999 (8/256GB)",exact,NPR,https://www.gadgetbytenepal.com/infinix-gt-30-5g-price-nepal/,https://www.gadgetbytenepal.com/infinix-mobile-price-nepal/,,2026-07-03T03:45:01.041307+00:00
GadgetByte Nepal,Mobiles,Infinix,Infinix Note Edge,8GB/128GB,8GB,128GB,41999,"Rs. 41,999 (8/128GB)",exact,NPR,https://www.gadgetbytenepal.com/infinix-note-edge-price-nepal/,https://www.gadgetbytenepal.com/infinix-mobile-price-nepal/,,2026-07-03T03:45:01.041444+00:00
GadgetByte Nepal,Mobiles,Infinix,Infinix Note Edge,8GB/256GB,8GB,256GB,47999,"Rs. 47,999 (8/256GB)",exact,NPR,https://www.gadgetbytenepal.com/infinix-note-edge-price-nepal/,https://www.gadgetbytenepal.com/infinix-mobile-price-nepal/,,2026-07-03T03:45:01.041505+00:00
GadgetByte Nepal,Mobiles,Infinix,Infinix Note 60,8GB/128GB,8GB,128GB,45999,"Rs. 45,999 (8/128GB)",exact,NPR,https://www.gadgetbytenepal.com/infinix-note-60-price-in-nepal/,https://www.gadgetbytenepal.com/infinix-mobile-price-nepal/,,2026-07-03T03:45:01.041630+00:00
GadgetByte Nepal,Mobiles,Infinix,Infinix Note 60,8GB/256GB,8GB,256GB,51999,"Rs. 51,999 (8/256GB)",exact,NPR,https://www.gadgetbytenepal.com/infinix-note-60-price-in-nepal/,https://www.gadgetbytenepal.com/infinix-mobile-price-nepal/,,2026-07-03T03:45:01.041686+00:00
GadgetByte Nepal,Mobiles,Infinix,Infinix GT 30 Pro,8GB/256GB,8GB,256GB,47999,"Rs. 47,999 (8/256GB)",exact,NPR,https://www.gadgetbytenepal.com/infinix-gt-30-pro-price-nepal-2/,https://www.gadgetbytenepal.com/infinix-mobile-price-nepal/,,2026-07-03T03:45:01.041817+00:00
